area_sqft,bedrooms,bathrooms,floors,age_years,parking,distance_city_km,near_metro,furnishing,locality_rating,price_inr
3624,1,3,3,5,3,32.15,1,Furnished,4.2,28422610.940062705
2255,5,5,2,25,3,28.57,1,Furnished,3.0,22891555.9429892
1126,1,5,4,5,3,25.04,0,Unfurnished,4.4,12160039.085847532
2550,5,4,4,19,0,33.81,0,Semi-Furnished,2.7,22195333.55177406
1951,1,1,3,6,1,2.13,0,Semi-Furnished,4.7,16273965.764250912
909,5,1,2,24,0,4.79,0,Furnished,4.4,12067736.445824895
2272,2,1,1,22,0,13.7,0,Unfurnished,3.3,17084808.698937323
1296,1,4,2,22,1,11.92,0,Furnished,3.8,12708289.860739108
1076,6,3,3,2,1,23.11,0,Unfurnished,4.5,14435604.11864996
2773,1,2,3,14,3,19.62,0,Semi-Furnished,3.7,21421348.17589498
3224,2,2,3,16,3,9.65,0,Semi-Furnished,4.0,25618417.728939686
1616,4,5,4,21,0,24.64,0,Unfurnished,2.8,15823403.57318793
677,2,4,4,27,0,31.74,0,Furnished,3.1,7995151.324855167
973,5,1,1,19,1,24.39,0,Semi-Furnished,4.9,11990331.470851067
2561,3,2,2,33,0,16.95,1,Semi-Furnished,4.7,21464696.004111923
2362,1,3,1,26,3,30.56,0,Semi-Furnished,3.1,18273020.22853366
2730,5,1,1,29,1,28.68,0,Furnished,4.0,22967386.989096515
4437,6,1,4,34,1,10.71,0,Unfurnished,2.6,34197400.43982608
2091,6,5,3,20,2,4.16,0,Semi-Furnished,2.6,22226952.667080488
4112,2,1,1,15,2,30.14,0,Unfurnished,4.7,29724691.151911322
2742,6,1,4,12,3,32.37,1,Furnished,3.7,25311734.57528301
792,5,3,3,24,1,23.21,0,Unfurnished,3.7,10905176.020327548
468,2,2,3,17,0,30.21,1,Unfurnished,4.9,6667186.665518368
4863,4,3,1,28,3,29.37,0,Furnished,3.5,37429428.067987874
2793,5,1,3,29,2,20.38,1,Unfurnished,4.7,24286284.36897255
2924,1,3,3,26,2,31.79,1,Unfurnished,4.4,22436780.394561864
1997,6,5,2,9,0,17.92,0,Semi-Furnished,4.5,21505863.34867547
2213,4,4,3,5,2,9.88,1,Unfurnished,2.5,21373288.059958473
3906,4,2,4,11,2,33.71,0,Semi-Furnished,4.5,30726004.931317694
638,3,3,4,23,0,30.4,0,Furnished,4.9,8912829.938327191
2882,6,1,4,27,1,9.23,0,Semi-Furnished,2.9,24801902.095806126
3168,4,3,4,0,3,23.35,1,Semi-Furnished,3.8,27841622.742136605
479,1,1,1,13,3,7.39,0,Unfurnished,2.7,5770780.893698633
4655,1,5,3,15,1,27.68,1,Furnished,4.3,35488650.62757036
4882,5,4,4,1,1,18.76,0,Unfurnished,4.5,39068397.94945251
3006,3,3,1,31,0,19.12,1,Unfurnished,2.9,23753571.568046056
2319,3,2,3,12,0,5.1,0,Furnished,2.6,19706951.864316653
2705,2,4,1,29,3,24.38,1,Unfurnished,4.6,22913807.383160766
3583,4,1,4,29,2,20.79,0,Unfurnished,3.3,27348528.64674546
1316,4,3,4,23,2,13.69,0,Unfurnished,2.6,13774637.268435558
2993,4,5,2,31,0,6.23,0,Furnished,2.6,25864241.347395763
3861,1,5,2,33,3,18.43,1,Semi-Furnished,4.4,30534838.221572038
4909,5,2,4,14,2,18.39,0,Semi-Furnished,4.2,38458958.70131555
4978,3,2,4,26,0,10.99,0,Furnished,5.0,37350948.744161636
1517,5,4,2,14,1,32.94,1,Semi-Furnished,3.5,16958859.824858338
3441,6,5,2,8,3,2.03,1,Semi-Furnished,3.7,32825294.162933514
4725,3,3,2,32,0,18.76,0,Unfurnished,3.0,34256606.04715808
1560,6,1,2,24,2,21.86,0,Furnished,4.3,16982681.80010791
4227,6,2,1,10,2,26.78,0,Semi-Furnished,3.2,34200129.75277718
1517,4,1,2,8,2,21.46,1,Furnished,4.1,16140802.242340479
2865,5,3,4,24,1,8.99,1,Unfurnished,4.7,26036835.29255424
2656,2,4,4,10,3,24.3,1,Semi-Furnished,4.6,23436865.61158653
3610,5,2,2,22,2,21.43,1,Furnished,4.4,30810141.195456333
3541,1,2,3,2,2,12.68,1,Semi-Furnished,5.0,27908197.908676907
1275,3,5,2,31,1,8.85,0,Furnished,5.0,15046532.40174271
3089,3,3,3,30,3,29.87,0,Unfurnished,4.8,24848762.545258164
2722,2,2,4,27,3,5.77,1,Unfurnished,3.2,22254828.310860783
4275,5,1,1,17,3,13.5,1,Furnished,3.4,34975180.747419566
960,5,1,1,3,0,4.76,0,Furnished,4.9,13134424.812533949
2082,6,4,3,29,3,12.22,0,Unfurnished,3.9,21580058.771563236
4992,2,3,1,25,2,24.78,1,Unfurnished,2.7,36306880.30201244
1584,2,2,2,1,1,1.99,0,Furnished,2.5,14792072.254107252
692,1,1,4,9,1,28.36,0,Furnished,4.4,7195927.836517569
1836,4,3,2,10,2,33.33,0,Furnished,4.8,18275471.82342256
1214,4,2,4,15,3,3.65,1,Furnished,4.6,15699991.260321826
4216,5,3,1,27,1,18.48,1,Unfurnished,4.2,34165119.91395752
3962,5,3,1,33,0,1.19,0,Unfurnished,4.9,32328961.024587277
655,5,4,2,3,0,9.59,0,Semi-Furnished,4.1,11805478.63782322
2235,5,1,3,27,0,10.43,0,Furnished,2.6,19669662.347725384
1442,5,2,3,16,0,27.06,1,Unfurnished,4.5,15394740.63216279
4687,6,5,4,2,3,9.91,1,Unfurnished,3.0,40130919.93140216
2498,4,1,3,24,1,18.64,1,Furnished,4.4,22039890.54914371
3916,6,2,3,18,2,10.58,0,Furnished,3.0,32879792.47744499
1061,6,3,3,30,1,6.52,1,Semi-Furnished,3.9,15095818.808486588
516,5,5,2,13,0,25.62,0,Semi-Furnished,2.9,10035315.817823878
4674,4,4,1,2,1,33.89,0,Semi-Furnished,4.7,36722074.242932856
3914,1,1,2,10,1,23.75,1,Furnished,2.6,28275194.380848322
3530,5,4,2,10,0,23.76,0,Furnished,2.8,29573716.59400942
2062,4,2,1,26,1,6.98,0,Furnished,3.3,18985154.841927487
2726,2,1,4,30,3,14.45,1,Unfurnished,3.2,21358392.087807655
3962,6,1,1,7,2,4.95,0,Unfurnished,3.5,32684768.129186474
1670,6,1,1,24,3,2.15,0,Semi-Furnished,3.8,18239851.53810996
2777,6,4,1,16,1,13.73,0,Semi-Furnished,2.7,25645978.156044446
707,6,2,1,19,3,2.24,0,Unfurnished,4.5,12530734.408247042
4764,1,4,1,14,0,26.25,0,Semi-Furnished,4.2,34399966.47537569
4128,1,4,2,20,3,34.92,1,Furnished,2.6,31071285.104328655
1764,2,2,4,8,0,18.72,0,Furnished,2.9,14978517.784495946
1111,5,5,3,8,2,15.24,0,Semi-Furnished,3.2,15160445.332989927
671,5,3,4,20,0,4.76,0,Unfurnished,4.4,10931626.841887897
1159,4,2,3,8,2,10.4,0,Furnished,3.2,13699598.130510716
1440,5,3,3,22,1,16.24,1,Unfurnished,3.0,15863298.965456137
3075,5,1,2,28,2,31.64,1,Semi-Furnished,3.5,25574637.63283843
418,6,1,4,9,3,11.26,1,Semi-Furnished,2.8,10423633.977861907
1776,2,3,4,20,0,8.68,0,Furnished,3.7,15968503.753731325
1621,4,5,3,7,1,8.46,0,Furnished,3.4,18088540.538856123
853,3,5,2,2,3,19.01,1,Semi-Furnished,4.4,13356990.009919474
2688,6,2,4,14,3,18.77,0,Semi-Furnished,3.4,24793352.61545282
2570,6,5,4,6,2,21.91,1,Furnished,2.9,26149934.67181937
1286,4,1,2,11,1,34.24,0,Furnished,3.8,12939456.648660967
983,6,5,2,12,3,2.88,1,Unfurnished,4.4,16639181.174040426
4263,6,4,2,4,3,12.79,0,Semi-Furnished,5.0,37160286.44178544
3616,5,3,3,19,0,7.9,0,Furnished,4.5,30707051.111023225
4979,4,5,4,18,0,18.38,1,Semi-Furnished,2.6,38976402.81875717
4427,3,1,2,34,1,2.9,1,Semi-Furnished,2.7,33127600.72853607
4641,3,3,3,17,1,20.21,0,Semi-Furnished,3.4,34848240.485598676
4367,3,5,4,4,1,33.37,0,Unfurnished,3.7,33644421.652022585
411,1,4,3,0,0,20.98,1,Furnished,4.7,7913041.120570064
687,5,5,4,29,2,16.61,1,Semi-Furnished,3.1,12472697.888610888
3549,3,4,4,24,0,14.07,0,Unfurnished,4.6,28141130.79082375
4600,1,2,1,0,2,29.33,0,Unfurnished,3.5,32533212.450030074
3000,4,2,2,25,1,24.59,0,Semi-Furnished,3.2,24026686.996062957
1937,6,5,1,8,1,21.45,0,Unfurnished,4.5,20946997.480418973
1488,4,4,3,13,3,2.89,1,Furnished,3.2,18008247.953558512
436,5,4,4,22,2,5.33,0,Unfurnished,4.8,10590591.912458219
1901,2,1,1,18,2,28.29,0,Unfurnished,4.5,15272859.554154094
928,1,3,3,17,0,19.23,1,Furnished,3.2,9811614.398986552
2624,3,3,1,13,1,19.48,1,Unfurnished,4.5,22651137.86121241
883,2,1,3,3,1,12.76,0,Semi-Furnished,4.4,9670266.395417856
4147,6,1,3,24,1,18.64,1,Furnished,3.8,34122266.969926775
3121,2,2,2,2,0,6.91,1,Unfurnished,2.8,24381787.05420071
4148,5,3,3,19,2,15.31,0,Unfurnished,3.6,33416920.657098964
2121,1,2,3,5,2,30.71,0,Unfurnished,3.8,16359129.119101144
809,2,2,2,6,3,16.77,1,Semi-Furnished,4.5,10791598.483768182
515,5,5,1,25,0,15.57,0,Furnished,4.2,10979758.280718325
3084,2,3,1,23,2,6.39,1,Furnished,3.1,25542003.29571367
4177,1,2,4,3,2,32.63,1,Furnished,4.0,31167864.16038379
2391,3,4,1,28,3,22.11,1,Semi-Furnished,3.8,21826801.706044383
4336,4,1,3,9,0,6.51,0,Unfurnished,5.0,33395154.789372295
2737,4,1,1,27,2,30.78,0,Semi-Furnished,4.3,22256286.432897817
3967,5,1,3,18,3,17.92,1,Unfurnished,4.4,32474695.447568074
2462,1,2,1,3,0,12.56,1,Unfurnished,4.4,19683079.72045339
1598,3,5,2,33,2,9.17,0,Unfurnished,2.9,15851919.135823824
853,5,3,3,10,1,3.82,1,Semi-Furnished,3.9,13559049.841819754
3287,5,3,4,26,3,23.16,0,Furnished,4.0,28485151.21907078
1354,5,4,3,20,2,24.35,1,Unfurnished,2.7,15715316.39435079
782,1,5,4,0,0,19.14,0,Semi-Furnished,4.3,9701120.857234538
4333,1,4,4,0,3,8.09,0,Unfurnished,4.2,33221823.937484764
4604,2,1,3,9,2,17.83,0,Furnished,4.5,34179554.971997686
2189,2,4,2,21,1,11.95,0,Unfurnished,3.3,18444233.051560942
4137,1,1,2,18,3,17.5,0,Unfurnished,3.7,29412780.71395902
2521,4,3,2,1,3,3.09,0,Furnished,4.5,24337681.69712136
4768,4,4,1,3,1,27.81,0,Semi-Furnished,3.5,37071931.11993922
4970,3,2,1,32,2,3.93,0,Furnished,4.7,37906570.989802286
4326,1,1,4,24,3,4.8,1,Semi-Furnished,3.8,32083354.025832295
3806,5,2,2,3,3,1.71,1,Semi-Furnished,3.0,32753253.772440232
1866,3,5,3,17,2,29.49,1,Unfurnished,2.7,17812653.478753928
3416,2,1,3,27,3,2.87,1,Semi-Furnished,3.4,26812422.07210209
4557,6,1,2,1,0,24.08,0,Furnished,3.8,36160184.581282735
1625,2,5,4,21,2,18.68,0,Unfurnished,3.7,15471698.849519115
3311,3,3,3,0,2,11.25,0,Semi-Furnished,4.4,27690774.93140159
1175,3,2,4,26,1,2.53,1,Semi-Furnished,4.7,13507660.279174333
2748,5,3,3,21,1,8.0,1,Furnished,2.8,25332357.561941296
2582,3,2,2,29,3,13.85,1,Furnished,3.3,22510224.725309648
3989,3,5,3,23,0,18.1,0,Unfurnished,4.9,31486833.228949107
647,3,1,1,5,1,3.9,1,Semi-Furnished,4.0,9777569.608508779
1291,6,1,4,16,1,19.09,0,Unfurnished,3.4,14195639.11758704
1265,3,1,2,27,3,6.97,1,Semi-Furnished,4.3,13829979.372087453
2557,1,4,1,5,3,5.22,1,Furnished,4.2,23058633.299689684
4631,4,3,2,15,1,3.06,0,Unfurnished,3.7,36082232.739700116
920,4,1,4,7,3,26.05,1,Semi-Furnished,4.7,12301147.64823669
2831,3,2,3,13,1,18.72,0,Unfurnished,3.4,22390721.756132636
2393,1,1,3,21,1,10.8,1,Semi-Furnished,4.2,18918557.70503378
4494,1,1,4,27,0,29.69,1,Semi-Furnished,4.8,31608847.012444172
3190,3,2,3,8,0,1.0,0,Unfurnished,4.0,25493480.225868195
4063,5,3,2,31,0,3.16,0,Furnished,4.1,33335420.019409142
2818,1,1,4,6,2,3.46,1,Semi-Furnished,3.0,22177195.538136747
1317,4,4,4,28,1,9.29,1,Unfurnished,3.1,14925999.593598729
498,3,1,4,28,3,4.98,1,Semi-Furnished,2.7,8262824.399576912
1611,5,3,2,25,1,2.89,1,Unfurnished,3.9,17785821.603625882
412,2,1,1,30,3,19.58,1,Unfurnished,2.6,5877616.2590205185
4552,5,4,2,4,0,22.48,1,Semi-Furnished,2.7,36735815.58610615
3924,2,5,1,5,0,16.19,0,Furnished,4.2,31214144.780465864
2242,5,3,4,17,3,33.83,0,Furnished,2.9,21062358.240518954
3845,3,2,2,30,3,21.52,0,Semi-Furnished,2.5,29032063.64921696
2530,3,4,4,18,3,3.56,1,Unfurnished,4.8,23764816.492474977
2266,2,1,3,1,3,19.72,0,Unfurnished,4.5,18718273.131398864
1131,6,1,3,27,1,16.16,0,Unfurnished,2.9,12793004.313928552
2786,2,3,4,33,3,29.67,1,Semi-Furnished,2.5,22146267.839043543
404,1,1,1,3,1,31.11,0,Semi-Furnished,3.2,4549914.775677197
1513,3,2,4,19,1,21.56,0,Furnished,3.3,14214821.224880235
3563,6,4,4,5,1,2.86,1,Semi-Furnished,2.9,32242854.5104447
3871,3,4,4,10,1,33.57,0,Unfurnished,3.5,29679154.85739279
600,1,2,3,15,2,30.71,1,Furnished,3.1,7333552.538883397
772,4,5,1,7,2,29.93,0,Semi-Furnished,2.9,11478429.217421828
528,6,2,3,27,2,15.98,1,Unfurnished,3.5,10618126.36907603
3813,3,5,3,30,0,13.34,0,Semi-Furnished,3.7,30230649.85717387
1342,4,3,2,34,2,23.31,0,Semi-Furnished,4.4,14350765.589970771
4110,4,4,3,6,2,25.07,0,Unfurnished,2.7,32455607.046040248
626,5,1,3,2,2,27.91,0,Semi-Furnished,4.9,10328506.670848262
3340,2,4,3,29,2,17.52,0,Semi-Furnished,3.5,26232804.609605007
4033,4,2,4,34,2,29.64,0,Furnished,4.0,31269131.51770375
3938,4,1,2,25,3,19.3,1,Semi-Furnished,4.5,31644816.51588498
1888,4,4,4,26,0,16.71,1,Unfurnished,3.8,18371821.72191707
3145,6,5,1,27,1,27.52,0,Furnished,2.8,28092107.631990403
1339,4,3,3,6,1,32.36,1,Semi-Furnished,2.8,14447405.795767495
428,5,3,2,4,1,14.17,0,Semi-Furnished,4.3,10000742.979343314
696,5,1,2,14,1,18.75,0,Unfurnished,3.4,9591251.51371826
2490,1,1,2,22,1,34.9,1,Furnished,3.5,18629770.607522238
864,2,5,1,19,2,30.79,1,Semi-Furnished,4.4,11425776.952348834
3516,2,1,4,16,3,21.13,1,Furnished,4.4,27756469.606181525
2179,1,3,4,17,3,14.39,1,Unfurnished,4.9,19013621.97304082
2029,3,3,1,22,1,33.54,0,Semi-Furnished,4.1,17494432.45877437
1439,1,4,3,17,1,24.01,0,Furnished,3.4,13126174.477191743
1294,3,1,4,32,3,14.41,1,Semi-Furnished,4.3,13595616.582276782
2895,1,5,2,28,3,11.02,0,Semi-Furnished,4.3,23941373.144501302
3319,5,3,1,8,0,9.21,0,Semi-Furnished,3.7,28346127.202491846
2433,4,3,3,15,0,22.85,0,Furnished,2.6,20970102.014027275
2827,3,3,4,5,1,2.3,1,Semi-Furnished,3.4,24773193.624170814
1242,3,1,2,17,2,14.08,1,Semi-Furnished,3.6,13075219.743137527
3253,1,5,4,1,3,32.1,1,Semi-Furnished,4.9,27055185.157713674
2861,2,3,1,19,0,19.85,0,Unfurnished,5.0,22423463.701399058
2723,6,1,3,33,2,1.76,0,Unfurnished,2.5,23698894.667539977
1943,5,5,2,30,2,14.32,0,Semi-Furnished,3.4,20122835.431024864
1107,3,3,2,7,3,32.71,1,Semi-Furnished,4.9,13532374.894150678
3164,6,3,1,15,2,19.23,1,Unfurnished,4.6,28864984.037786275
1814,6,4,4,27,3,2.07,0,Furnished,4.5,21225923.45605043
4185,6,1,2,23,1,6.28,0,Furnished,2.6,33711183.18966831
4444,5,5,2,12,2,17.81,1,Unfurnished,4.3,37398100.87483143
4990,6,1,2,28,2,7.78,1,Semi-Furnished,4.9,40325815.817083105
4640,1,3,3,10,0,31.65,1,Furnished,4.7,34217485.66011469
4493,3,4,2,30,0,26.1,0,Semi-Furnished,2.7,33244633.34226741
528,1,1,4,28,1,30.3,0,Semi-Furnished,2.5,4472419.328837037
929,3,2,4,0,2,34.02,1,Unfurnished,2.6,10432694.643683432
4116,1,3,3,32,1,12.06,0,Semi-Furnished,3.6,29852943.552312892
2488,2,3,1,8,1,13.52,0,Furnished,3.0,20731140.131981656
4111,2,2,4,10,3,34.84,1,Unfurnished,3.6,30720271.67002786
4615,1,5,1,23,3,30.13,0,Furnished,3.2,34392544.80164512
3740,2,1,4,6,3,26.33,0,Furnished,3.5,28205750.799238052
1757,2,4,3,32,2,1.25,1,Unfurnished,4.3,17175475.0020445
4672,3,5,3,10,1,22.07,0,Furnished,3.5,36538022.33033115
871,2,3,1,33,2,11.56,0,Furnished,4.9,10717630.995983394
515,4,4,2,16,1,4.64,0,Unfurnished,3.6,9705733.95194914
3725,2,4,1,22,0,29.54,0,Unfurnished,3.2,27363469.67286602
1637,3,1,4,8,1,12.91,0,Unfurnished,4.4,14885038.145120379
1760,1,1,3,26,0,27.64,0,Unfurnished,4.1,12617901.007975
2047,1,2,4,17,0,17.05,0,Unfurnished,3.4,15356102.134820506
642,6,4,2,15,2,11.68,0,Furnished,4.5,13233771.05746939
4506,2,5,3,3,1,18.63,0,Semi-Furnished,4.2,34909204.2938273
3640,2,1,3,23,3,21.31,1,Furnished,4.2,28297289.529002238
4123,3,1,1,30,0,23.13,0,Unfurnished,4.9,29974075.659327053
3168,2,5,4,25,0,5.42,1,Furnished,3.4,26597914.14072581
2866,2,4,2,34,0,27.99,1,Furnished,3.8,23167435.486984696
411,1,5,1,11,2,13.95,1,Semi-Furnished,3.1,8035514.846653044
2699,6,3,4,2,0,22.04,0,Semi-Furnished,4.3,25000771.640061196
1942,4,5,3,4,1,6.64,0,Furnished,4.1,20601649.41144785
4609,4,3,3,4,0,10.24,0,Semi-Furnished,2.5,35511995.122766614
468,1,1,1,1,1,21.97,1,Semi-Furnished,5.0,6792342.245369105
1204,5,4,4,27,2,5.6,0,Semi-Furnished,3.4,15241291.550110925
1451,5,3,2,5,1,29.58,0,Semi-Furnished,2.9,15455593.764919747
2875,1,2,1,30,3,23.75,0,Furnished,4.3,22092123.278307978
1619,6,3,2,33,2,32.58,0,Furnished,3.2,17276735.28735152
1047,3,3,2,10,2,17.34,0,Furnished,3.5,12463868.967126528
524,2,5,2,31,1,19.81,1,Unfurnished,3.4,8294865.751192702
3652,5,5,2,9,0,30.4,0,Unfurnished,3.3,30133354.93090584
2482,5,5,3,28,1,11.93,0,Furnished,2.9,23614388.180588923
3764,3,3,1,16,2,5.49,0,Unfurnished,4.3,30061867.014018245
3460,4,2,3,9,2,33.7,1,Unfurnished,3.2,27705428.97342333
2488,1,4,4,31,3,18.94,0,Unfurnished,3.9,19890971.607278157
1919,6,5,2,0,2,6.19,1,Unfurnished,3.5,22239318.895026013
2869,1,4,2,23,2,9.07,0,Furnished,3.0,23000675.8205049
1217,6,3,2,13,0,26.31,1,Furnished,4.0,15838616.833888715
4612,5,1,4,26,3,15.56,1,Semi-Furnished,2.8,36274446.827738605
1015,6,1,4,4,2,20.45,0,Furnished,4.9,14244952.790210076
1082,4,2,4,25,0,9.43,1,Semi-Furnished,4.2,12958355.57165898
2551,6,3,2,30,0,2.57,0,Furnished,4.2,24399557.062329695
3703,6,5,2,34,2,33.3,1,Furnished,4.3,32903836.143061318
1232,5,3,4,18,0,28.96,1,Unfurnished,2.7,13689530.768840736
1770,5,4,1,24,0,24.02,1,Furnished,3.2,18624539.454748712
1590,2,1,4,3,1,12.62,1,Semi-Furnished,2.6,14252523.789618373
1643,5,3,3,27,3,34.22,0,Semi-Furnished,4.7,17273249.76873682
2600,4,1,2,9,2,1.72,0,Furnished,3.2,22882385.220690656
2069,1,3,4,8,0,34.33,1,Furnished,3.4,16936446.696506802
2924,5,1,4,12,0,29.62,1,Unfurnished,3.0,23929065.787064698
3015,1,5,2,15,2,23.53,0,Semi-Furnished,2.9,23699876.030472524
2522,6,2,4,6,3,12.19,1,Furnished,2.9,25019433.601846695
3061,5,4,2,30,3,22.71,0,Unfurnished,4.7,27016647.550851278
2755,4,4,2,19,1,31.21,1,Unfurnished,4.3,24107775.803421713
4237,5,1,4,8,0,4.41,0,Unfurnished,3.7,33145916.121296793
1816,4,1,2,26,0,9.31,0,Furnished,3.9,16731222.400899604
2107,4,3,4,31,2,11.79,0,Semi-Furnished,2.6,19140890.249546643
4874,2,4,3,16,0,12.64,1,Furnished,3.3,37086917.93069097
3774,5,5,3,22,1,2.95,0,Furnished,3.7,32838487.468328487
3937,5,2,1,0,2,28.7,1,Semi-Furnished,4.7,32985569.1730729
4288,6,1,1,21,3,29.18,1,Semi-Furnished,2.6,34478083.24807336
3805,2,5,2,1,0,13.36,1,Furnished,3.3,30994661.161330506
4912,6,4,1,0,3,27.1,0,Furnished,4.1,40895561.669923514
1182,2,2,3,7,0,23.4,1,Semi-Furnished,4.8,12147030.894962462
1016,6,2,4,24,0,5.35,0,Semi-Furnished,4.9,13901756.688436953
3670,3,3,1,21,3,7.04,1,Semi-Furnished,4.3,30613049.38989641
854,3,1,1,27,2,22.49,1,Unfurnished,4.0,9769780.692481283
4049,2,3,3,11,2,6.94,1,Furnished,4.8,32773218.497192428
465,5,1,3,3,3,20.65,0,Semi-Furnished,2.7,8970268.717105351
3101,3,3,1,17,1,8.62,0,Semi-Furnished,2.9,25101170.56914497
1620,4,4,4,5,3,7.12,0,Furnished,4.2,18602253.18227905
883,2,4,1,3,3,11.85,0,Furnished,4.7,12270485.931678118
1537,5,5,3,23,2,9.99,1,Furnished,2.9,18674329.25870421
922,3,3,4,13,2,14.19,1,Semi-Furnished,3.0,11857414.741397593
750,6,4,1,34,0,12.32,0,Furnished,4.6,12866194.62800903
4584,2,1,1,16,1,22.95,1,Semi-Furnished,2.8,33048626.348398503
2050,3,2,3,13,1,5.18,1,Unfurnished,4.8,19106198.90158306
2180,6,3,1,4,3,10.68,0,Furnished,3.6,22990033.745420914
2560,2,3,3,32,0,31.77,0,Semi-Furnished,4.5,19817976.685216546
601,1,2,2,9,2,10.31,1,Unfurnished,3.5,7766575.23593512
1361,2,1,2,1,3,7.14,0,Furnished,4.5,14031318.790548697
3339,4,2,3,15,3,8.54,1,Semi-Furnished,2.6,28180214.758650348
2389,4,3,2,11,2,23.05,1,Unfurnished,4.7,22214332.62313295
685,2,3,3,19,2,10.88,0,Unfurnished,2.6,8283322.570790343
403,4,4,1,29,1,22.66,0,Furnished,4.5,8984053.130164083
742,4,2,4,28,3,32.88,0,Unfurnished,4.9,9867408.5272131
2046,2,5,3,9,1,18.04,1,Semi-Furnished,3.1,19052229.700735044
4376,2,3,3,3,3,31.63,1,Unfurnished,4.4,33567721.83318883
4611,3,1,3,19,0,19.43,0,Unfurnished,3.6,33056186.816133082
4887,4,3,2,25,1,29.48,1,Semi-Furnished,4.1,37652565.03378956
1481,2,4,1,3,0,31.7,0,Semi-Furnished,4.2,13929753.152127566
627,5,3,3,19,1,16.62,1,Unfurnished,4.9,11396115.493946088
1778,5,4,2,3,0,30.82,0,Semi-Furnished,4.7,18499548.381510846
4975,6,5,1,20,2,24.96,0,Semi-Furnished,4.7,40979026.89891334
2747,6,3,4,30,1,27.68,0,Furnished,3.5,24698069.75732482
1563,6,1,1,5,2,26.92,1,Unfurnished,3.6,17009507.0734992
4578,1,2,4,30,2,8.5,0,Unfurnished,3.7,32531839.360962044
924,1,3,3,30,1,12.6,0,Furnished,4.3,9757052.124578983
3168,5,5,2,14,0,30.93,1,Semi-Furnished,3.5,27970158.638236262
929,5,1,1,4,1,17.81,0,Semi-Furnished,3.0,11592831.383198578
3965,6,5,3,7,0,12.97,1,Unfurnished,4.8,35005868.80759995
1056,3,1,2,18,3,7.8,1,Furnished,4.4,13049102.253339425
3718,6,3,4,27,0,23.78,1,Unfurnished,4.1,31180672.16820417
4151,3,5,3,30,2,14.78,1,Furnished,3.6,33968386.21667552
2091,2,1,1,23,1,29.75,1,Semi-Furnished,4.5,17073847.98051326
3483,6,3,4,9,2,32.13,0,Semi-Furnished,2.9,29560087.644525096
1208,5,1,4,6,3,28.58,0,Furnished,3.1,13907917.139072668
2838,2,3,4,31,0,10.24,1,Furnished,3.2,23026696.653977524
1328,3,5,2,25,3,34.59,1,Semi-Furnished,3.6,14921285.829742916
2192,5,3,4,11,0,22.55,1,Semi-Furnished,4.8,21550131.46257038
466,5,4,4,33,3,13.41,1,Semi-Furnished,2.6,10661125.969541872
4672,5,1,3,26,3,28.35,0,Unfurnished,3.9,35542512.231150344
962,1,1,4,25,2,1.4,1,Semi-Furnished,4.7,10388111.114538508
4842,5,2,3,32,2,15.61,1,Semi-Furnished,2.8,37815941.422790684
3920,6,1,1,17,2,23.16,1,Furnished,4.6,33263715.209806323
4537,5,3,1,7,0,32.24,0,Furnished,4.8,36151555.13517224
2699,4,1,2,19,1,32.98,0,Semi-Furnished,3.1,21349243.377949715
3346,2,5,2,23,1,12.44,0,Furnished,4.5,27566697.94010806
2081,2,1,2,27,2,3.03,0,Furnished,3.9,17672786.36955972
3246,2,3,4,29,2,25.49,0,Furnished,3.7,25224797.10983913
4927,2,2,1,19,2,27.09,0,Semi-Furnished,3.7,35498488.4156511
4835,5,1,3,12,0,19.34,0,Furnished,3.3,36873956.555988826
1295,5,1,3,6,0,24.27,0,Semi-Furnished,4.7,14039906.025819728
4054,5,4,1,20,0,5.97,1,Semi-Furnished,3.2,33945584.40849935
2199,5,4,4,6,1,17.43,0,Semi-Furnished,3.8,21632732.72331317
4950,5,5,1,34,0,33.39,0,Semi-Furnished,4.1,38485093.45467564
2173,6,4,2,26,1,25.89,1,Semi-Furnished,4.4,22355856.513447665
4020,5,5,1,20,0,2.83,1,Semi-Furnished,3.7,34549368.664253
3895,4,5,1,26,3,11.13,0,Semi-Furnished,4.8,33091682.521123473
2373,5,2,4,31,3,7.77,1,Furnished,3.3,22946250.555171005
1323,4,4,3,4,1,10.86,0,Semi-Furnished,3.5,15330194.961250715
892,2,1,4,26,1,13.59,1,Furnished,4.5,10187730.946489172
4969,2,4,2,3,0,18.67,0,Unfurnished,4.3,36801247.724212475
2823,4,4,3,18,0,22.29,1,Semi-Furnished,3.7,24745126.168650165
4500,2,1,1,5,0,24.3,1,Unfurnished,3.1,32194968.243320517
3346,5,4,1,14,3,17.01,1,Furnished,4.6,30855807.015876435
3385,6,4,3,0,3,13.31,0,Semi-Furnished,4.0,31138030.910340007
1909,4,4,3,29,1,24.02,0,Semi-Furnished,3.9,18137886.08014366
3436,1,4,2,16,1,10.34,1,Furnished,4.9,27966311.14698159
422,2,3,4,24,2,4.89,1,Unfurnished,4.0,7938100.143545523
4405,6,5,2,10,2,18.35,1,Semi-Furnished,3.9,38171237.492364764
1292,6,1,3,31,1,33.54,1,Semi-Furnished,5.0,14933380.45648959
2981,1,3,4,15,3,34.22,1,Furnished,2.9,23389983.431729425
3868,2,3,3,30,0,7.19,0,Semi-Furnished,2.6,28590306.932695784
